Game,Date,Round,Home.Team,Home.Goals,Home.Behinds,Home.Points,Away.Team,Away.Goals,Away.Behinds,Away.Points,Venue,Margin,Season,Round.Type,Round.Number,seas_rnd,First.Game,round.name,Finals,status,Home.Venue.Exp,Away.Venue.Exp,Home.Interstate,Away.Interstate,Home.Factor,Away.Factor,Home.ELO_pre,Away.ELO_pre,Home.ELO,Away.ELO,Probability,Prediction
12581,2004-07-10,15,Hawthorn,12,10,82,West Coast,12,14,86,York Park,-4,2004,Regular,15,2004.15,FALSE,NA,NA,NA,7,2,TRUE,TRUE,1,0,1477.9570121330069,1496.5927155836544,1475.329838093214,1499.2198896234472,0.3903676136393637,-11
12582,2004-07-10,15,Richmond,11,11,77,Essendon,24,11,155,M.C.G.,-78,2004,Regular,15,2004.15,FALSE,NA,NA,NA,50,42,FALSE,FALSE,1,0,1478.5165487028673,1506.0057406154242,1476.782105385246,1507.7401839330455,0.257718174980874,-26
12583,2004-07-10,15,Sydney,8,10,58,Adelaide,6,9,45,S.C.G.,13,2004,Regular,15,2004.15,FALSE,NA,NA,NA,48,4,FALSE,TRUE,1,0,1508.0010963129641,1494.4537322947147,1509.6365080753678,1492.818320532311,0.7569967663590254,29
12584,2004-07-10,15,Fremantle,12,7,79,North Melbourne,14,12,96,Subiaco,-17,2004,Regular,15,2004.15,FALSE,NA,NA,NA,53,6,FALSE,TRUE,1,0,1503.9065680133956,1500.3920745027112,1499.4671993498262,1504.8314431662807,0.6596387315853572,17
12585,2004-07-11,15,Brisbane Lions,20,16,136,Footscray,10,8,68,Gabba,68,2004,Regular,15,2004.15,FALSE,NA,NA,NA,56,6,FALSE,TRUE,1,0,1517.8712088519164,1482.3321544372607,1518.7051786002833,1481.4981846888938,0.8760817610153433,49
12586,2004-07-11,15,Melbourne,23,8,146,St Kilda,13,11,89,M.C.G.,57,2004,Regular,15,2004.15,FALSE,NA,NA,NA,57,13,FALSE,FALSE,1,0,1508.3200761015535,1512.5083121613902,1511.3729759429518,1509.4554123199919,0.546374466359831,5
12587,2004-07-11,15,Port Adelaide,18,15,123,Carlton,5,10,40,Football Park,83,2004,Regular,15,2004.15,FALSE,NA,NA,NA,56,7,FALSE,TRUE,1,0,1522.3930220091163,1487.7342673916428,1523.2811022854191,1486.84618711534,0.8680415636994303,48
12588,2004-07-16,16,West Coast,18,9,117,Essendon,10,13,73,Subiaco,44,2004,Regular,16,2004.16,FALSE,NA,NA,NA,51,6,FALSE,TRUE,1,0,1499.2198896234472,1507.7401839330455,1502.2977273973409,1504.6623461591519,0.5426689786190589,5
12589,2004-07-17,16,Carlton,9,16,70,North Melbourne,9,8,62,Princes Park,8,2004,Regular,16,2004.16,FALSE,NA,NA,NA,31,3,FALSE,FALSE,1,0,1486.84618711534,1504.8314431662807,1490.4811325475569,1501.1964977340638,0.45988923741205523,-4
12590,2004-07-17,16,Richmond,9,7,61,St Kilda,16,9,105,Docklands,-44,2004,Regular,16,2004.16,FALSE,NA,NA,NA,28,57,FALSE,FALSE,1,0,1476.782105385246,1509.4554123199919,1475.5310926042996,1510.7064251009383,0.1858860001406247,-36
12591,2004-07-17,16,Collingwood,11,7,73,Brisbane Lions,16,13,109,M.C.G.,-36,2004,Regular,16,2004.16,FALSE,NA,NA,NA,53,10,FALSE,TRUE,1,0,1496.0894805524194,1518.7051786002833,1493.5576601798577,1521.236998972845,0.3761991638278994,-12
12592,2004-07-17,16,Adelaide,12,8,80,Fremantle,14,8,92,Football Park,-12,2004,Regular,16,2004.16,FALSE,NA,NA,NA,52,6,FALSE,TRUE,1,0,1492.818320532311,1499.4671993498262,1489.0338896289154,1503.2516302532217,0.5623225710840379,7
12593,2004-07-18,16,Geelong,11,11,77,Sydney,9,8,62,Kardinia Park,15,2004,Regular,16,2004.16,FALSE,NA,NA,NA,33,2,FALSE,TRUE,1,0,1507.9620982760207,1509.6365080753678,1510.341310624491,1507.2572957268976,0.6464766198409759,16
12594,2004-07-18,16,Melbourne,12,21,93,Footscray,7,13,55,Docklands,38,2004,Regular,16,2004.16,FALSE,NA,NA,NA,15,49,FALSE,FALSE,1,0,1511.3729759429518,1481.4981846888938,1513.3019603279656,1479.56920030388,0.7133752771153414,23
12595,2004-07-18,16,Hawthorn,7,11,53,Port Adelaide,15,15,105,M.C.G.,-52,2004,Regular,16,2004.16,FALSE,NA,NA,NA,52,8,FALSE,TRUE,1,0,1475.329838093214,1523.2811022854191,1474.072036989429,1524.538903389204,0.18689466623846668,-36
12596,2004-07-23,17,St Kilda,20,7,127,Essendon,14,8,92,Docklands,35,2004,Regular,17,2004.17,FALSE,NA,NA,NA,57,38,FALSE,FALSE,1,0,1510.7064251009383,1504.6623461591519,1513.506865920311,1501.8619053397792,0.5838869510590564,9
12597,2004-07-24,17,North Melbourne,22,11,143,Hawthorn,9,9,63,M.C.G.,80,2004,Regular,17,2004.17,FALSE,NA,NA,NA,24,53,FALSE,FALSE,1,0,1501.1964977340638,1474.072036989429,1503.1480715910939,1472.120463132399,0.7100187433833375,23
12598,2004-07-24,17,Fremantle,18,10,118,Sydney,14,7,91,Subiaco,27,2004,Regular,17,2004.17,FALSE,NA,NA,NA,53,6,FALSE,TRUE,1,0,1503.2516302532217,1507.2572957268976,1506.0159572995171,1504.4929686806022,0.5892530391834332,10
12599,2004-07-24,17,Brisbane Lions,29,15,189,Adelaide,6,12,48,Gabba,141,2004,Regular,17,2004.17,FALSE,NA,NA,NA,55,5,FALSE,TRUE,1,0,1521.236998972845,1489.0338896289154,1522.142217075604,1488.1286715261563,0.865495081313649,47
12600,2004-07-24,17,Footscray,8,18,66,Collingwood,17,13,115,Docklands,-49,2004,Regular,17,2004.17,FALSE,NA,NA,NA,49,28,FALSE,FALSE,1,0,1479.56920030388,1493.5576601798577,1476.9097816824296,1496.2170788013082,0.3951587847623258,-10
12601,2004-07-25,17,Port Adelaide,16,6,102,West Coast,9,22,76,Football Park,26,2004,Regular,17,2004.17,FALSE,NA,NA,NA,56,8,FALSE,TRUE,1,0,1524.538903389204,1502.2977273973409,1525.9187984223731,1500.9178323641718,0.7949635909109743,34
12602,2004-07-25,17,Geelong,18,23,131,Carlton,11,8,74,Docklands,57,2004,Regular,17,2004.17,FALSE,NA,NA,NA,30,17,FALSE,FALSE,1,0,1510.341310624491,1490.4811325475569,1512.245026819615,1488.5774163524327,0.7171298372772432,24
12603,2004-07-25,17,Richmond,10,10,70,Melbourne,19,12,126,M.C.G.,-56,2004,Regular,17,2004.17,FALSE,NA,NA,NA,50,57,FALSE,FALSE,1,0,1475.5310926042996,1513.3019603279656,1474.3451382371472,1514.487914695118,0.17621907387108762,-38
12604,2004-07-30,18,Adelaide,5,19,49,North Melbourne,5,12,42,Football Park,7,2004,Regular,18,2004.18,FALSE,NA,NA,NA,51,5,FALSE,TRUE,1,0,1488.1286715261563,1503.1480715910939,1491.569809925641,1499.706933191609,0.4886867162726915,-1
12605,2004-07-31,18,Carlton,9,9,63,Fremantle,16,15,111,Princes Park,-48,2004,Regular,18,2004.18,FALSE,NA,NA,NA,31,4,FALSE,TRUE,1,0,1488.5774163524327,1506.0159572995171,1485.5606765037478,1509.032697148202,0.4482525778135083,-5
12606,2004-07-31,18,Collingwood,15,13,103,Richmond,14,14,98,M.C.G.,5,2004,Regular,18,2004.18,FALSE,NA,NA,NA,53,51,FALSE,FALSE,1,0,1496.2170788013082,1474.3451382371472,1498.1844817342128,1472.3777353042426,0.7076667261657242,23
12607,2004-07-31,18,Essendon,18,11,119,Port Adelaide,11,13,79,Docklands,40,2004,Regular,18,2004.18,FALSE,NA,NA,NA,39,10,FALSE,TRUE,1,0,1501.8619053397792,1525.9187984223731,1506.263419081066,1521.5172846810863,0.3459860711312121,-15
12608,2004-07-31,18,Sydney,12,11,83,Brisbane Lions,7,9,51,S.C.G.,32,2004,Regular,18,2004.18,FALSE,NA,NA,NA,47,4,FALSE,TRUE,1,0,1504.4929686806022,1522.142217075604,1508.0539534504053,1518.581232305801,0.47087893465034164,-2
12609,2004-08-01,18,Geelong,15,11,101,St Kilda,15,4,94,Kardinia Park,7,2004,Regular,18,2004.18,FALSE,NA,NA,NA,33,4,FALSE,FALSE,1,0,1512.245026819615,1513.506865920311,1514.8585644425414,1510.8933282973846,0.6116585998623513,12
12610,2004-08-01,18,Melbourne,15,17,107,Hawthorn,9,9,63,M.C.G.,44,2004,Regular,18,2004.18,FALSE,NA,NA,NA,58,53,FALSE,FALSE,1,0,1514.487914695118,1472.120463132399,1515.5132520137627,1471.0951258137543,0.8476467580022904,43
12611,2004-08-01,18,West Coast,15,16,106,Footscray,8,9,57,Subiaco,49,2004,Regular,18,2004.18,FALSE,NA,NA,NA,52,6,FALSE,TRUE,1,0,1500.9178323641718,1476.9097816824296,1502.1689430860108,1475.6586709605906,0.8140994469778443,37
12612,2004-08-06,19,Fremantle,11,7,73,Collingwood,14,22,106,Subiaco,-33,2004,Regular,19,2004.19,FALSE,NA,NA,NA,53,4,FALSE,TRUE,1,0,1509.032697148202,1498.1844817342128,1504.0446717372822,1503.1725071451326,0.74116276536697,27
12613,2004-08-07,19,St Kilda,14,7,91,Adelaide,10,8,68,York Park,23,2004,Regular,19,2004.19,FALSE,NA,NA,NA,4,2,TRUE,TRUE,1,0,1510.8933282973846,1491.569809925641,1512.7854988605284,1489.6776393624973,0.718845384376858,24
12614,2004-08-07,19,Essendon,8,9,57,Carlton,10,14,74,M.C.G.,-17,2004,Regular,19,2004.19,FALSE,NA,NA,NA,42,34,FALSE,FALSE,1,0,1506.263419081066,1485.5606765037478,1501.5083820461136,1490.3157135387003,0.7065433930092754,22
12615,2004-08-07,19,Footscray,16,13,109,Hawthorn,19,6,120,Docklands,-11,2004,Regular,19,2004.19,FALSE,NA,NA,NA,50,21,FALSE,FALSE,1,0,1475.6586709605906,1471.0951258137543,1471.6456107238819,1475.108186050463,0.5962942402241805,10
12616,2004-08-07,19,Sydney,18,4,112,North Melbourne,17,16,118,S.C.G.,-6,2004,Regular,19,2004.19,FALSE,NA,NA,NA,47,8,FALSE,TRUE,1,0,1508.0539534504053,1499.706933191609,1503.4721943302918,1504.2886923117226,0.68079630313722606,19
12617,2004-08-08,19,Brisbane Lions,10,13,73,West Coast,12,15,87,Gabba,-14,2004,Regular,19,2004.19,FALSE,NA,NA,NA,54,4,FALSE,TRUE,1,0,1518.581232305801,1502.1689430860108,1513.3164282535988,1507.433747138213,0.7822888636258978,32
12618,2004-08-08,19,Richmond,11,17,83,Geelong,16,18,114,M.C.G.,-31,2004,Regular,19,2004.19,FALSE,NA,NA,NA,51,13,FALSE,FALSE,1,0,1472.3777353042426,1514.8585644425414,1471.0165772235864,1516.2197225231976,0.2022523151049425,-34
12619,2004-08-08,19,Port Adelaide,18,17,125,Melbourne,6,16,52,Football Park,73,2004,Regular,19,2004.19,FALSE,NA,NA,NA,56,7,FALSE,TRUE,1,0,1521.5172846810863,1515.5132520137627,1523.6946894981704,1513.3358471966785,0.6764628800766528,19
12620,2004-08-13,20,Essendon,18,13,121,Collingwood,13,9,87,M.C.G.,34,2004,Regular,20,2004.20,FALSE,NA,NA,NA,43,53,FALSE,FALSE,1,0,1501.5083820461136,1503.1725071451326,1505.06930564873,1499.6115835425162,0.4708880233853726,-2
12621,2004-08-14,20,Geelong,9,21,75,Fremantle,3,7,25,Kardinia Park,50,2004,Regular,20,2004.20,FALSE,NA,NA,NA,34,3,FALSE,TRUE,1,0,1516.2197225231976,1504.0446717372822,1517.9415057438991,1502.3228885165806,0.7441629686921784,27
12622,2004-08-14,20,Hawthorn,6,7,43,Brisbane Lions,8,18,66,M.C.G.,-23,2004,Regular,20,2004.20,FALSE,NA,NA,NA,54,11,FALSE,TRUE,1,0,1475.108186050463,1513.3164282535988,1473.4869163029252,1514.9376980011366,0.24090189413635482,-28
12623,2004-08-14,20,Melbourne,7,4,46,Sydney,10,7,67,Docklands,-21,2004,Regular,20,2004.20,FALSE,NA,NA,NA,14,11,FALSE,TRUE,1,0,1513.3358471966785,1503.4721943302918,1509.222674446715,1507.5853670802553,0.611169799400229,12
12624,2004-08-14,20,Footscray,9,7,61,Port Adelaide,23,9,147,Marrara Oval,-86,2004,Regular,20,2004.20,FALSE,NA,NA,NA,1,1,TRUE,TRUE,1,0,1471.6456107238819,1523.6946894981704,1470.8995073951135,1524.4407928269388,0.11086230739501866,-52
12625,2004-08-15,20,Adelaide,21,12,138,Richmond,13,8,86,Football Park,52,2004,Regular,20,2004.20,FALSE,NA,NA,NA,51,8,FALSE,TRUE,1,0,1489.6776393624973,1471.0165772235864,1491.2480344659996,1469.4461821200841,0.7666574883354604,30
12626,2004-08-15,20,North Melbourne,15,6,96,St Kilda,23,9,147,Docklands,-51,2004,Regular,20,2004.20,FALSE,NA,NA,NA,39,55,FALSE,FALSE,1,0,1504.2886923117226,1512.7854988605284,1501.6235196361151,1515.4506715361358,0.3960137705211564,-10
12627,2004-08-15,20,West Coast,15,21,111,Carlton,6,13,49,Subiaco,62,2004,Regular,20,2004.20,FALSE,NA,NA,NA,52,6,FALSE,TRUE,1,0,1507.433747138213,1490.3157135387003,1508.9900554104472,1488.759405266466,0.7687506281969804,31
12628,2004-08-20,21,Collingwood,9,16,70,Port Adelaide,16,11,107,M.C.G.,-37,2004,Regular,21,2004.21,FALSE,NA,NA,NA,53,9,FALSE,TRUE,1,0,1499.6115835425162,1524.4407928269388,1497.1789852823836,1526.8733910870715,0.36145590789490717,-14
12629,2004-08-21,21,Carlton,14,9,93,Melbourne,8,14,62,Princes Park,31,2004,Regular,21,2004.21,FALSE,NA,NA,NA,31,5,FALSE,FALSE,1,0,1488.759405266466,1509.222674446715,1492.7595769742522,1505.2225027389288,0.4056208457969855,-9
12630,2004-08-21,21,Adelaide,15,19,109,Geelong,12,15,87,Football Park,22,2004,Regular,21,2004.21,FALSE,NA,NA,NA,52,6,FALSE,TRUE,1,0,1491.2480344659996,1517.9415057438991,1495.5176251176792,1513.6719150922195,0.36558831327196295,-13
12631,2004-08-21,21,Footscray,21,10,136,North Melbourne,15,16,106,Docklands,30,2004,Regular,21,2004.21,FALSE,NA,NA,NA,50,40,FALSE,FALSE,1,0,1470.8995073951135,1501.6235196361151,1476.0422568558374,1496.4807701753912,0.23584703406776342,-29
12632,2004-08-21,21,Sydney,17,8,110,Essendon,12,18,90,Stadium Australia,20,2004,Regular,21,2004.21,FALSE,NA,NA,NA,10,3,FALSE,TRUE,1,0,1507.5853670802553,1505.06930564873,1510.3045998980172,1502.3500728309682,0.5959535189061093,10
12633,2004-08-22,21,Brisbane Lions,20,10,130,St Kilda,13,7,85,Gabba,45,2004,Regular,21,2004.21,FALSE,NA,NA,NA,54,4,FALSE,TRUE,1,0,1514.9376980011366,1515.4506715361358,1517.3192841507973,1513.069085386475,0.6461239004961675,16
12634,2004-08-22,21,Hawthorn,16,13,109,Richmond,13,8,86,M.C.G.,23,2004,Regular,21,2004.21,FALSE,NA,NA,NA,54,51,FALSE,FALSE,1,0,1473.4869163029252,1469.4461821200841,1476.5577242677912,1466.3753741552182,0.5437135267658398,5
12635,2004-08-22,21,Fremantle,6,9,45,West Coast,13,15,93,Subiaco,-48,2004,Regular,21,2004.21,FALSE,NA,NA,NA,53,53,FALSE,FALSE,1,0,1502.3228885165806,1508.9900554104472,1499.403948263291,1511.9089956637367,0.43372069142490244,-6
12636,2004-08-27,22,Collingwood,16,11,107,Carlton,17,6,108,M.C.G.,-1,2004,Regular,22,2004.22,FALSE,NA,NA,NA,54,34,FALSE,FALSE,1,0,1497.1789852823836,1492.7595769742522,1493.3336767711767,1496.6048854854591,0.5713682780396524,8
12637,2004-08-28,22,Richmond,6,8,44,Sydney,16,12,108,M.C.G.,-64,2004,Regular,22,2004.22,FALSE,NA,NA,NA,52,11,FALSE,TRUE,1,0,1466.3753741552182,1510.3045998980172,1465.028635017155,1511.6513390360803,0.2001098273496499,-34
12638,2004-08-28,22,West Coast,15,17,107,Melbourne,10,7,67,Subiaco,40,2004,Regular,22,2004.22,FALSE,NA,NA,NA,53,8,FALSE,TRUE,1,0,1511.9089956637367,1505.2225027389288,1514.112719284044,1503.0187791186215,0.6725522109498817,18
12639,2004-08-28,22,St Kilda,17,10,112,Fremantle,12,11,83,Docklands,29,2004,Regular,22,2004.22,FALSE,NA,NA,NA,54,16,FALSE,TRUE,1,0,1513.069085386475,1499.403948263291,1515.1018643699456,1497.3711692798206,0.6979526027532521,21
12640,2004-08-28,22,Brisbane Lions,26,14,170,North Melbourne,9,3,57,Gabba,113,2004,Regular,22,2004.22,FALSE,NA,NA,NA,54,4,FALSE,TRUE,1,0,1517.3192841507973,1496.4807701753912,1518.591684481,1495.2083698451886,0.8109360579193778,37
12641,2004-08-29,22,Adelaide,9,6,60,Port Adelaide,12,13,85,Football Park,-25,2004,Regular,22,2004.22,FALSE,NA,NA,NA,53,55,FALSE,FALSE,1,0,1495.5176251176792,1526.8733910870715,1494.0340486538328,1528.356967550918,0.22044226803067532,-31
12642,2004-08-29,22,Essendon,17,11,113,Footscray,14,12,96,Docklands,17,2004,Regular,22,2004.22,FALSE,NA,NA,NA,38,51,FALSE,FALSE,1,0,1502.3500728309682,1476.0422568558374,1504.1840576400564,1474.2082720467492,0.7274911130626857,25
12643,2004-08-29,22,Geelong,17,21,123,Hawthorn,9,4,58,Kardinia Park,65,2004,Regular,22,2004.22,FALSE,NA,NA,NA,35,1,FALSE,FALSE,1,0,1513.6719150922195,1476.5577242677912,1514.2659379114539,1475.9637014485568,0.911735093724453,59
12644,2004-09-03,23,Brisbane Lions,23,11,149,St Kilda,10,9,69,Gabba,80,2004,Finals,23,2004.23,FALSE,NA,NA,NA,54,5,FALSE,TRUE,1,0,1518.591684481,1515.1018643699456,1519.3775695988911,1514.3159792520544,0.6701315813789317,18
12645,2004-09-04,23,Melbourne,15,9,99,Essendon,15,14,104,M.C.G.,-5,2004,Finals,23,2004.23,FALSE,NA,NA,NA,55,43,FALSE,FALSE,1,0,1503.0187791186215,1504.1840576400564,1501.820264776339,1505.382571982339,0.5030659339170407,1
12646,2004-09-04,23,Sydney,11,9,75,West Coast,4,10,34,Stadium Australia,41,2004,Finals,23,2004.23,FALSE,NA,NA,NA,11,1,FALSE,TRUE,1,0,1511.6513390360803,1514.112719284044,1512.5647703229947,1513.1992879971297,0.6165951902207124,12
12647,2004-09-05,23,Port Adelaide,18,9,117,Geelong,9,8,62,Football Park,55,2004,Finals,23,2004.23,FALSE,NA,NA,NA,56,7,FALSE,TRUE,1,0,1528.356967550918,1514.2659379114539,1528.9695117273395,1513.6533937350323,0.7428899285509566,27
12648,2004-09-10,24,St Kilda,16,11,107,Sydney,8,8,56,M.C.G.,51,2004,Finals,24,2004.24,FALSE,NA,NA,NA,13,12,FALSE,TRUE,1,0,1514.3159792520544,1512.5647703229947,1515.4540997107472,1511.426649864302,0.5222838715705698,3
12649,2004-09-11,24,Geelong,10,14,74,Essendon,9,10,64,M.C.G.,10,2004,Finals,24,2004.24,FALSE,NA,NA,NA,12,43,FALSE,FALSE,1,0,1513.6533937350323,1505.382571982339,1514.8293907419168,1504.2065749754545,0.5063855210733352,1
12650,2004-09-17,25,Port Adelaide,14,10,94,St Kilda,13,10,88,Football Park,6,2004,Finals,25,2004.25,FALSE,NA,NA,NA,57,6,FALSE,TRUE,1,0,1528.9695117273395,1515.4540997107472,1529.5738638951423,1514.8497475429444,0.7463284526646261,27
12651,2004-09-18,25,Brisbane Lions,12,12,84,Geelong,10,15,75,M.C.G.,9,2004,Finals,25,2004.25,FALSE,NA,NA,NA,11,13,TRUE,FALSE,1,0,1519.3775695988911,1514.8293907419168,1520.4843645905721,1513.7225957502358,0.5354324629238804,4
12652,2004-09-25,26,Port Adelaide,17,11,113,Brisbane Lions,10,13,73,M.C.G.,40,2004,Finals,26,2004.26,FALSE,NA,NA,NA,9,12,TRUE,TRUE,1,0,1529.5738638951423,1520.4843645905721,1530.5907697843995,1519.4674587013149,0.5731626290673872,8
12653,2005-03-24,1,Brisbane Lions,18,8,116,St Kilda,13,15,93,Gabba,23,2005,Regular,1,2005.1,TRUE,NA,NA,NA,54,6,FALSE,TRUE,1,0,1512.050356936114,1509.1919937290827,1514.374002082854,1506.8683485823426,0.6547332619999948,16
12654,2005-03-26,1,North Melbourne,16,9,105,Carlton,12,13,85,Docklands,20,2005,Regular,1,2005.1,TRUE,NA,NA,NA,39,18,FALSE,FALSE,1,0,1497.0339809341717,1497.8984241154992,1500.1464602283368,1494.7859448213342,0.5375216501983648,4
12655,2005-03-26,1,Melbourne,15,13,103,Essendon,8,9,57,M.C.G.,46,2005,Regular,1,2005.1,TRUE,NA,NA,NA,56,43,FALSE,FALSE,1,0,1501.1267438965538,1502.6038699098062,1504.4848456289274,1499.2457681774326,0.5010250026190933,1
12656,2005-03-26,1,Fremantle,13,10,88,Port Adelaide,7,11,53,Subiaco,35,2005,Regular,1,2005.1,TRUE,NA,NA,NA,53,8,FALSE,TRUE,1,0,1498.372753784209,1518.9356864965432,1502.3536400604949,1514.9548002202573,0.4084864374018114,-9
12657,2005-03-27,1,Sydney,18,10,118,Hawthorn,8,7,55,S.C.G.,63,2005,Regular,1,2005.1,TRUE,NA,NA,NA,44,3,FALSE,TRUE,1,0,1507.073096266003,1485.1215311966566,1508.280423715201,1483.9142037474585,0.8206051338487174,39
12658,2005-03-27,1,Richmond,15,8,98,Geelong,25,10,160,M.C.G.,-62,2005,Regular,1,2005.1,TRUE,NA,NA,NA,52,14,FALSE,FALSE,1,0,1478.352725075619,1508.494286769396,1476.396037530731,1510.450974314284,0.2907410913652141,-22
12659,2005-03-27,1,Adelaide,7,11,53,West Coast,9,10,64,Football Park,-11,2005,Regular,1,2005.1,TRUE,NA,NA,NA,53,9,FALSE,TRUE,1,0,1496.3070761167226,1508.1703592702233,1493.026879071192,1511.4505563157538,0.48739926382324544,-1
12660,2005-03-28,1,Collingwood,11,14,80,Footscray,16,16,112,M.C.G.,-32,2005,Regular,1,2005.1,TRUE,NA,NA,NA,55,15,FALSE,FALSE,1,0,1495.8735459213583,1484.0349203969379,1491.2526381945966,1488.6558281236996,0.6866133323568633,20
12661,2005-04-01,2,Carlton,16,14,110,Essendon,17,4,106,M.C.G.,4,2005,Regular,2,2005.2,FALSE,NA,NA,NA,34,43,FALSE,FALSE,1,0,1494.7859448213342,1499.2457681774326,1498.5438034108058,1495.487909587961,0.441625766794695,-5
12662,2005-04-02,2,Footscray,15,21,111,Melbourne,20,17,137,Docklands,-26,2005,Regular,2,2005.2,FALSE,NA,NA,NA,50,14,FALSE,FALSE,1,0,1488.6558281236996,1504.4848456289274,1485.8388861965066,1507.3017875561204,0.4185649223169518,-8
12663,2005-04-02,2,North Melbourne,12,10,82,Sydney,7,17,59,Manuka Oval,23,2005,Regular,2,2005.2,FALSE,NA,NA,NA,12,3,TRUE,TRUE,1,0,1500.1464602283368,1508.280423715201,1503.5009562943094,1504.9259276492285,0.5015607628569789,1
12664,2005-04-02,2,West Coast,12,12,84,Geelong,8,14,62,Subiaco,22,2005,Regular,2,2005.2,FALSE,NA,NA,NA,53,9,FALSE,TRUE,1,0,1511.4505563157538,1510.450974314284,1514.0484265504465,1507.8531040795913,0.6139865921704876,12
12665,2005-04-02,2,Port Adelaide,11,9,75,Brisbane Lions,11,7,73,Football Park,2,2005,Regular,2,2005.2,FALSE,NA,NA,NA,55,5,FALSE,TRUE,1,0,1514.9548002202573,1514.374002082854,1517.3444496092968,1511.9843526938146,0.6449257965765949,15
12666,2005-04-03,2,St Kilda,8,11,59,Fremantle,8,10,58,York Park,1,2005,Regular,2,2005.2,FALSE,NA,NA,NA,5,4,TRUE,TRUE,1,0,1506.8683485823426,1502.3536400604949,1509.841489562198,1499.3804990806395,0.5582257087882295,6
12667,2005-04-03,2,Collingwood,10,15,75,Adelaide,12,9,81,Docklands,-6,2005,Regular,2,2005.2,FALSE,NA,NA,NA,28,12,FALSE,TRUE,1,0,1491.2526381945966,1493.026879071192,1487.666365948114,1496.6131513176747,0.5328784913049895,4
12668,2005-04-03,2,Hawthorn,12,17,89,Richmond,16,7,103,M.C.G.,-14,2005,Regular,2,2005.2,FALSE,NA,NA,NA,53,53,FALSE,FALSE,1,0,1483.9142037474585,1476.396037530731,1480.0470101884182,1480.2632310897714,0.5746201425022778,8
12669,2005-04-08,3,Melbourne,18,6,114,Geelong,8,18,66,M.C.G.,48,2005,Regular,3,2005.3,FALSE,NA,NA,NA,56,15,FALSE,FALSE,1,0,1507.3017875561204,1507.8531040795913,1510.1772362872953,1504.9776553484164,0.5727416446991355,8
12670,2005-04-09,3,Carlton,16,12,108,Collingwood,20,8,128,M.C.G.,-20,2005,Regular,3,2005.3,FALSE,NA,NA,NA,35,55,FALSE,FALSE,1,0,1498.5438034108058,1487.666365948114,1494.6335049576655,1491.5766644012542,0.5810250301842774,9
12671,2005-04-09,3,St Kilda,14,9,93,North Melbourne,15,10,100,Docklands,-7,2005,Regular,3,2005.3,FALSE,NA,NA,NA,53,39,FALSE,FALSE,1,0,1509.841489562198,1503.5009562943094,1505.9311770952716,1507.4112687612358,0.581027112470494,9
12672,2005-04-09,3,Brisbane Lions,11,15,81,Sydney,13,9,87,Gabba,-6,2005,Regular,3,2005.3,FALSE,NA,NA,NA,55,5,FALSE,TRUE,1,0,1511.9843526938146,1504.9259276492285,1507.261197159077,1509.649083183966,0.7018061715806171,22
12673,2005-04-09,3,Fremantle,12,8,80,West Coast,12,16,88,Subiaco,-8,2005,Regular,3,2005.3,FALSE,NA,NA,NA,53,53,FALSE,FALSE,1,0,1499.3804990806395,1514.0484265504465,1496.9752747563225,1516.4536508747635,0.3573884582937781,-14
12674,2005-04-10,3,Adelaide,18,16,124,Port Adelaide,8,8,56,Football Park,68,2005,Regular,3,2005.3,FALSE,NA,NA,NA,53,56,FALSE,FALSE,1,0,1496.6131513176747,1517.3444496092968,1501.3172538775577,1512.6403470494138,0.3010248796607713,-21
12675,2005-04-10,3,Essendon,10,17,77,Hawthorn,11,9,75,M.C.G.,2,2005,Regular,3,2005.3,FALSE,NA,NA,NA,43,54,FALSE,FALSE,1,0,1495.487909587961,1480.0470101884182,1497.9296808552224,1477.6052389211568,0.637181089559981,15
12676,2005-04-10,3,Footscray,11,18,84,Richmond,12,16,88,Docklands,-4,2005,Regular,3,2005.3,FALSE,NA,NA,NA,51,26,FALSE,FALSE,1,0,1485.8388861965066,1480.2632310897714,1481.8353343590663,1484.2667829272116,0.5948814022942474,10
12677,2005-04-15,4,North Melbourne,14,9,93,Collingwood,13,12,90,M.C.G.,3,2005,Regular,4,2005.4,FALSE,NA,NA,NA,23,56,FALSE,FALSE,1,0,1507.4112687612358,1491.5766644012542,1510.0789725796217,1488.9089605828683,0.6036101309976475,11
12678,2005-04-16,4,Hawthorn,18,7,115,Brisbane Lions,10,9,69,M.C.G.,46,2005,Regular,4,2005.4,FALSE,NA,NA,NA,55,12,FALSE,TRUE,1,0,1477.6052389211568,1507.261197159077,1482.2804110565912,1502.5860250236426,0.30532360543321424,-20
12679,2005-04-16,4,West Coast,21,17,143,Footscray,17,5,107,Subiaco,36,2005,Regular,4,2005.4,FALSE,NA,NA,NA,54,6,FALSE,TRUE,1,0,1516.4536508747635,1481.8353343590663,1517.3214585742892,1480.9675266595407,0.871053833651455,48
12680,2005-04-16,4,Geelong,19,17,131,Essendon,11,9,75,Docklands,56,2005,Regular,4,2005.4,FALSE,NA,NA,NA,27,38,FALSE,FALSE,1,0,1504.9776553484164,1497.9296808552224,1508.0069851197256,1494.9003510839132,0.5498767056004195,6
